"","X","id","DateTime","lat","lon","species","device","breed","dist","stop","label"
"1402",1504,179087,2019-07-02 22:51:55,57.841,-92.897,"HUGO","5g","br",3387.28508111065,1,444
"1403",1505,179087,2019-07-04 01:24:18,57.842,-92.84,"HUGO","5g","br",11474.4651785543,1,444
"1404",1506,179087,2019-07-05 01:25:15,57.774,-92.695,"HUGO","5g","br",14154.2277691779,1,444
"1405",1507,179087,2019-07-07 11:36:35,57.899,-92.738,"HUGO","5g","br",9024.42249658301,1,444
"1406",1508,179087,2019-07-08 14:40:38,57.889,-92.889,"HUGO","5g","br",7026.8937546973,1,444
"1407",1509,179087,2019-07-09 23:16:58,57.834,-92.831,"HUGO","5g","br",6925.06784796996,1,444
"1408",1510,179087,2019-07-11 00:37:15,57.887,-92.77,"HUGO","5g","br",2836.41311424267,1,444
"1409",1511,179087,2019-07-12 00:36:22,57.911,-92.754,"HUGO","5g","br",2645.88431478342,1,444
"1410",1512,179087,2019-07-13 02:32:33,57.927,-92.787,"HUGO","5g","br",6048.26717030243,1,444
"1411",1513,179087,2019-07-14 04:36:27,57.887,-92.856,"HUGO","5g","br",45410.2455399739,1,444
"1412",1514,179087,2019-07-15 10:05:00,57.539,-92.459,"HUGO","5g","nb",45050.6136866488,1,444
"1413",1515,179087,2019-07-16 13:07:01,57.872,-92.888,"HUGO","5g","br",8794.64752467877,1,444
"1414",1516,179087,2019-07-17 16:37:20,57.868,-92.74,"HUGO","5g","br",0,1,0
